user_id,product_id
21,73
21,72
21,71
21,73
21,67
21,39
21,68
21,68
21,68
21,74
21,74
21,72
21,71
21,70
21,75
21,75
21,75
21,73
21,66
21,66
21,66
21,66
21,66
21,66
21,66
21,66
21,66
21,66
21,66
21,66
